"departamento","municipio","codigo_dane","armas_medios","fecha_hecho","genero","grupo_etario","cantidad","delito"
"AMAZONAS","Leticia (CT)","91001000","NO REPORTADO","25/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"SUCRE","Sucre","70771000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SUCRE","Corozal","70215000","NO REPORTADO","19/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ATLÁNTICO","Malambo","08433000","NO REPORTADO","11/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","06/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","30/05/2014","FEMENINO","MENORES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","31/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"META","Villavicencio (CT)","50001000","NO REPORTADO","01/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","01/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"CÓRDOBA","Montería (CT)","23001000","NO REPORTADO","30/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Ocaña","54498000","NO REPORTADO","01/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"BOYACÁ","Tunja (CT)","15001000","NO REPORTADO","22/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"CALDAS","Marquetalia","17444000","NO REPORTADO","06/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","29/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","29/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"MAGDALENA","Pivijay","47551000","NO REPORTADO","31/05/2014","MASCULINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","Lebrija","68406000","NO REPORTADO","01/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","17/05/2014","MASCULINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"VALLE","Cali (CT)","76001000","NO REPORTADO","28/05/2014","FEMENINO","MENORES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"VALLE","Ginebra","76306001","NO REPORTADO","03/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"VALLE","Yotoco","76890000","NO REPORTADO","04/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"ATLÁNTICO","Puerto Colombia","08573000","NO REPORTADO","04/06/2014","MASCULINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"HUILA","Garzón","41298000","NO REPORTADO","04/06/2014","FEMENINO","MENORES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"NARIÑO","Ipiales","52356000","NO REPORTADO","21/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","18/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"NARIÑO","Ipiales","52356000","NO REPORTADO","15/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"NORTE DE SANTANDER","Ocaña","54498000","NO REPORTADO","21/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Villavicencio (CT)","50001000","NO REPORTADO","26/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"TOLIMA","Fresno","73283001","NO REPORTADO","03/04/2014","FEMENINO","MENORES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","Ciénega","15189000","NO REPORTADO","07/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"TOLIMA","Ibagué (CT)","73001000","NO REPORTADO","09/06/2014","MASCULINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","05/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SUCRE","San Pedro","70717000","NO REPORTADO","30/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","06/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"RISARALDA","Santa Rosa de Cabal","66682000","NO REPORTADO","30/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","09/06/2014","MASCULINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"VALLE","Tuluá","76834000","NO REPORTADO","20/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","San Gil","68679000","NO REPORTADO","12/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","29/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"RISARALDA","Dosquebradas","66170000","NO REPORTADO","07/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","Barbosa","68077000","NO REPORTADO","01/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"GUAJIRA","Riohacha (CT)","44001000","NO REPORTADO","04/06/2014","MASCULINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","Cómbita","15204001","NO REPORTADO","28/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"CALDAS","Supía","17777000","NO REPORTADO","09/04/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","15/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","08/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","Barichara","68079000","NO REPORTADO","23/04/2014","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"CESAR","Valledupar (CT)","20001000","NO REPORTADO","28/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"HUILA","Guadalupe","41319000","NO REPORTADO","13/06/2014","MASCULINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ANTIOQUIA","Apartadó","05045000","NO REPORTADO","14/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"RISARALDA","Pereira (CT)","66001000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","El Cocuy","15244000","NO REPORTADO","30/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"NORTE DE SANTANDER","Los Patios","54405000","NO REPORTADO","23/04/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"NORTE DE SANTANDER","Villa del Rosario","54874000","NO REPORTADO","06/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","10/04/2014","FEMENINO","MENORES","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"ANTIOQUIA","Apartadó","05045000","NO REPORTADO","01/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"BOYACÁ","Tópaga","15820000","NO REPORTADO","03/06/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"META","Villavicencio (CT)","50001000","NO REPORTADO","12/06/2014","MASCULINO","MENORES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","08/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Villavicencio (CT)","50001000","NO REPORTADO","07/06/2014","FEMENINO","MENORES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","17/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","20/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"SANTANDER","Floridablanca","68276000","NO REPORTADO","01/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"BOLÍVAR","Cartagena (CT)","13001000","NO REPORTADO","19/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","16/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"HUILA","Neiva (CT)","41001001","NO REPORTADO","13/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"RISARALDA","Pereira (CT)","66001000","NO REPORTADO","04/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"HUILA","Neiva (CT)","41001000","NO REPORTADO","21/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOLÍVAR","Cartagena (CT)","13001000","NO REPORTADO","21/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"NARIÑO","Pasto (CT)","52001000","NO REPORTADO","15/05/2014","MASCULINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Villavicencio (CT)","50001000","NO REPORTADO","24/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOYACÁ","Iza","15362000","NO REPORTADO","08/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"VALLE","Bolívar","76100000","NO REPORTADO","01/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","Garagoa","15299000","NO REPORTADO","15/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","15/05/2014","MASCULINO","ADOLESCENTES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"ATLÁNTICO","Soledad","08758000","NO REPORTADO","23/06/2014","MASCULINO","MENORES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"META","Villavicencio (CT)","50001000","NO REPORTADO","02/06/2014","MASCULINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"SUCRE","San Juan de Betulia","70702000","NO REPORTADO","01/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Puerto Rico","50590000","NO REPORTADO","11/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ANTIOQUIA","Medellín (CT)","05001000","NO REPORTADO","27/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"META","Villavicencio (CT)","50001000","NO REPORTADO","20/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Villavicencio (CT)","50001000","NO REPORTADO","28/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"META","Villavicencio (CT)","50001000","NO REPORTADO","28/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOLÍVAR","Magangué","13430000","NO REPORTADO","02/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"HUILA","Garzón","41298000","NO REPORTADO","26/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","Miraflores","15455000","NO REPORTADO","02/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"META","Villavicencio (CT)","50001000","NO REPORTADO","25/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"TOLIMA","Fresno","73283000","NO REPORTADO","31/05/2014","FEMENINO","MENORES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","Girón","68307000","NO REPORTADO","29/06/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Tibú","54810000","NO REPORTADO","09/06/2014","FEMENINO","MENORES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","02/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"META","Villavicencio (CT)","50001017","NO REPORTADO","05/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"ANTIOQUIA","Apartadó","05045000","NO REPORTADO","20/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"NARIÑO","Ipiales","52356000","NO REPORTADO","29/05/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"SANTANDER","San Gil","68679000","NO REPORTADO","16/06/2014","FEMENINO","MENORES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"VALLE","Candelaria","76130004","NO REPORTADO","23/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"SANTANDER","Girón","68307000","NO REPORTADO","02/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"ANTIOQUIA","Turbo","05837000","NO REPORTADO","19/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"PUTUMAYO","Villagarzón","86885000","NO REPORTADO","19/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"HUILA","Pitalito","41551001","NO REPORTADO","28/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"ARAUCA","Arauca (CT)","81001000","NO REPORTADO","03/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Ocaña","54498000","NO REPORTADO","06/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"TOLIMA","Natagaima","73483000","NO REPORTADO","02/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN)"
"META","Villavicencio (CT)","50001000","NO REPORTADO","06/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","09/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","01/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"SANTANDER","Bucaramanga (CT)","68001000","NO REPORTADO","17/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"META","Cumaral","50226000","NO REPORTADO","01/07/2014","MASCULINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SUCRE","Morroa","70473000","NO REPORTADO","10/05/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"META","Villavicencio (CT)","50001000","NO REPORTADO","07/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"BOYACÁ","Miraflores","15455000","NO REPORTADO","03/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"NORTE DE SANTANDER","Pamplona","54518000","NO REPORTADO","24/06/2014","MASCULINO","MENORES","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"CALDAS","Chinchiná","17174005","NO REPORTADO","10/06/2014","FEMENINO","MENORES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOLÍVAR","Santa Rosa del Sur","13688000","NO REPORTADO","04/05/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"NORTE DE SANTANDER","Ocaña","54498000","NO REPORTADO","13/06/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"VALLE","Cali (CT)","76001000","NO REPORTADO","08/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"META","Villavicencio (CT)","50001000","NO REPORTADO","03/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS"
"RISARALDA","Pereira (CT)","66001000","NO REPORTADO","09/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"HUILA","Garzón","41298000","NO REPORTADO","14/05/2014","FEMENINO","MENORES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","04/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOLÍVAR","San Pablo","13670000","NO REPORTADO","03/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOGOTA","Bogotá D.C. (CT)","11001000","NO REPORTADO","10/07/2014","MASCULINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"CHOCÓ","Riosucio","27615000","NO REPORTADO","05/04/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"CESAR","Becerril","20045000","NO REPORTADO","14/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ATLÁNTICO","Barranquilla (CT)","08001000","NO REPORTADO","20/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"HUILA","Garzón","41298000","NO REPORTADO","10/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"ANTIOQUIA","Turbo","05837000","NO REPORTADO","04/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"META","Villavicencio (CT)","50001000","NO REPORTADO","29/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"VALLE","Tuluá","76834001","NO REPORTADO","06/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"VALLE","Tuluá","76834001","NO REPORTADO","06/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"BOYACÁ","Moniquirá","15469000","NO REPORTADO","04/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"HUILA","Neiva (CT)","41001000","NO REPORTADO","14/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 218. PORNOGRAFÍA CON MENORES"
"SANTANDER","Girón","68307000","NO REPORTADO","12/07/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"BOYACÁ","El Cocuy","15244000","NO REPORTADO","06/07/2014","MASCULINO","ADOLESCENTES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"META","Acacías","50006000","NO REPORTADO","13/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"SANTANDER","San Gil","68679017","NO REPORTADO","05/07/2014","MASCULINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"SANTANDER","San Gil","68679017","NO REPORTADO","05/07/2014","MASCULINO","ADULTOS","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"ANTIOQUIA","Urrao","05847000","NO REPORTADO","15/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN"
"ANTIOQUIA","Medellín (CT)","05001000","NO REPORTADO","11/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"TOLIMA","Alvarado","73026000","NO REPORTADO","16/07/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"TOLIMA","Alvarado","73026000","NO REPORTADO","17/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"SANTANDER","Barrancabermeja","68081000","NO REPORTADO","15/07/2014","FEMENINO","ADULTOS","1","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","NO REPORTADO","14/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SANTANDER","Vélez","68861002","NO REPORTADO","10/06/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"SANTANDER","Vélez","68861000","NO REPORTADO","23/05/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"SANTANDER","Barrancabermeja","68081000","NO REPORTADO","11/07/2014","FEMENINO","MENORES","1","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR"
"SANTANDER","Aratoca","68051000","NO REPORTADO","22/06/2014","FEMENINO","ADOLESCENTES","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
"BOYACÁ","Puerto Boyacá","15572027","NO REPORTADO","07/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"TOLIMA","Ibagué (CT)","73001000","NO REPORTADO","21/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 210 A. ACOSO SEXUAL"
"BOYACÁ","Puerto Boyacá","15572000","NO REPORTADO","05/05/2014","FEMENINO","MENORES","1","ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN)"
"CALDAS","Riosucio","17614000","NO REPORTADO","10/05/2014","FEMENINO","MENORES","1","ARTÍCULO 206. ACTO SEXUAL VIOLENTO"
"SANTANDER","Guadalupe","68320000","NO REPORTADO","11/05/2014","FEMENINO","ADULTOS","1","ARTÍCULO 205. ACCESO CARNAL VIOLENTO"
