departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,cantidad,delito,FECHA,ANO,MES
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/05/2014,FEMENINO,ADOLESCENTES,2,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-05-24,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/05/2014,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2014-05-24,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/05/2014,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-05-24,2014,5
SANTANDER,FLORIDABLANCA,68276000,NO REPORTADO,24/05/2014,FEMENINO,MENORES,1,ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,2014-05-24,2014,5
AMAZONAS,LETICIA,91001000,NO REPORTADO,25/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-05-25,2014,5
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,26/05/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-26,2014,5
MAGDALENA,PLATO,47555000,NO REPORTADO,26/05/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-05-26,2014,5
META,VILLAVICENCIO,50001000,NO REPORTADO,26/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-26,2014,5
META,VILLAVICENCIO,50001000,NO REPORTADO,26/05/2014,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-05-26,2014,5
NORTE DE SANTANDER,OCAÑA,54498000,NO REPORTADO,26/05/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-05-26,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,27/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-05-27,2014,5
VALLE,CALI,76001000,NO REPORTADO,27/05/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-27,2014,5
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,28/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-05-28,2014,5
BOYACÁ,CÓMBITA,15204001,NO REPORTADO,28/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-28,2014,5
CESAR,VALLEDUPAR,20001000,NO REPORTADO,28/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-05-28,2014,5
VALLE,CALI,76001000,NO REPORTADO,28/05/2014,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-28,2014,5
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,29/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-29,2014,5
NARIÑO,IPIALES,52356000,NO REPORTADO,29/05/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-05-29,2014,5
SANTANDER,BUCARAMANGA,68001000,NO REPORTADO,29/05/2014,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-05-29,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,30/05/2014,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-05-30,2014,5
CÓRDOBA,MONTERÍA,23001000,NO REPORTADO,30/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-05-30,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,31/05/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-05-31,2014,5
MAGDALENA,PIVIJAY,47551000,NO REPORTADO,31/05/2014,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-31,2014,5
TOLIMA,FRESNO,73283000,NO REPORTADO,31/05/2014,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-05-31,2014,5
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,01/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-01,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,01/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-01,2014,6
SANTANDER,BARBOSA,68077000,NO REPORTADO,01/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-01,2014,6
SANTANDER,LEBRIJA,68406000,NO REPORTADO,01/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-01,2014,6
VALLE,BOLÍVAR,76100000,NO REPORTADO,01/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-01,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,02/06/2014,MASCULINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-02,2014,6
BOYACÁ,MIRAFLORES,15455000,NO REPORTADO,03/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-06-03,2014,6
BOYACÁ,TÓPAGA,15820000,NO REPORTADO,03/06/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-03,2014,6
VALLE,GINEBRA,76306001,NO REPORTADO,03/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2014-06-03,2014,6
ATLÁNTICO,PUERTO COLOMBIA,08573000,NO REPORTADO,04/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-04,2014,6
BOYACÁ,MONIQUIRÁ,15469000,NO REPORTADO,04/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-04,2014,6
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,04/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-04,2014,6
HUILA,GARZÓN,41298000,NO REPORTADO,04/06/2014,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-04,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,04/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-04,2014,6
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,04/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-04,2014,6
VALLE,YOTOCO,76890000,NO REPORTADO,04/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-06-04,2014,6
META,VILLAVICENCIO,50001017,NO REPORTADO,05/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-06-05,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,06/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-06,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,07/06/2014,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-06-07,2014,6
ATLÁNTICO,SOLEDAD,08758000,NO REPORTADO,08/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-08,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,08/06/2014,FEMENINO,ADULTOS,2,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-08,2014,6
BOYACÁ,IZA,15362000,NO REPORTADO,08/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-08,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,09/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-09,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,09/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-09,2014,6
NORTE DE SANTANDER,EL ZULIA,54261000,NO REPORTADO,09/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-06-09,2014,6
NORTE DE SANTANDER,TIBÚ,54810000,NO REPORTADO,09/06/2014,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-06-09,2014,6
TOLIMA,IBAGUÉ,73001000,NO REPORTADO,09/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-09,2014,6
BOLÍVAR,MAGANGUÉ,13430011,NO REPORTADO,10/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-10,2014,6
CALDAS,CHINCHINÁ,17174005,NO REPORTADO,10/06/2014,FEMENINO,MENORES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-06-10,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,10/06/2014,MASCULINO,ADULTOS,2,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-06-10,2014,6
SANTANDER,VÉLEZ,68861002,NO REPORTADO,10/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-10,2014,6
META,PUERTO RICO,50590000,NO REPORTADO,11/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-11,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,11/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-11,2014,6
NORTE DE SANTANDER,EL ZULIA,54261000,NO REPORTADO,11/06/2014,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-06-11,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,12/06/2014,MASCULINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-12,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,13/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-06-13,2014,6
HUILA,GUADALUPE,41319000,NO REPORTADO,13/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-13,2014,6
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,13/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-06-13,2014,6
NORTE DE SANTANDER,OCAÑA,54498000,NO REPORTADO,13/06/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-13,2014,6
HUILA,NEIVA,41001000,NO REPORTADO,14/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-06-14,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,15/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-15,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,15/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-15,2014,6
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,16/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-16,2014,6
SANTANDER,EL GUACAMAYO,68245000,NO REPORTADO,16/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-16,2014,6
SANTANDER,MOGOTES,68464000,NO REPORTADO,16/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-16,2014,6
SANTANDER,SAN GIL,68679000,NO REPORTADO,16/06/2014,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-06-16,2014,6
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,17/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-17,2014,6
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,19/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-19,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,20/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-20,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,20/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-20,2014,6
NORTE DE SANTANDER,PAMPLONA,54518000,NO REPORTADO,20/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-06-20,2014,6
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,21/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-21,2014,6
HUILA,NEIVA,41001000,NO REPORTADO,21/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-21,2014,6
SANTANDER,ARATOCA,68051000,NO REPORTADO,22/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-06-22,2014,6
ATLÁNTICO,SOLEDAD,08758000,NO REPORTADO,23/06/2014,MASCULINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-06-23,2014,6
VALLE,CANDELARIA,76130004,NO REPORTADO,23/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-23,2014,6
BOYACÁ,TUNJA,15001000,NO REPORTADO,24/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-24,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,24/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-24,2014,6
NORTE DE SANTANDER,PAMPLONA,54518000,NO REPORTADO,24/06/2014,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-06-24,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,25/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-25,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,26/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-26,2014,6
HUILA,GARZÓN,41298000,NO REPORTADO,26/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-26,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,26/06/2014,MASCULINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-06-26,2014,6
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,27/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-06-27,2014,6
BOYACÁ,TUNJA,15001000,NO REPORTADO,27/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-27,2014,6
HUILA,PITALITO,41551001,NO REPORTADO,28/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2014-06-28,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,28/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-06-28,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,28/06/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-06-28,2014,6
META,VILLAVICENCIO,50001000,NO REPORTADO,29/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-29,2014,6
SANTANDER,GIRÓN,68307000,NO REPORTADO,29/06/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-06-29,2014,6
META,VILLAVICENCIO,50001018,NO REPORTADO,30/06/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-06-30,2014,6
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,01/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2014-07-01,2014,7
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,01/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-01,2014,7
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,01/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-01,2014,7
META,CUMARAL,50226000,NO REPORTADO,01/07/2014,MASCULINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-07-01,2014,7
SANTANDER,CONFINES,68209000,NO REPORTADO,01/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-01,2014,7
SANTANDER,SIMACOTA,68745000,NO REPORTADO,01/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-01,2014,7
VALLE,TULUÁ,76834000,NO REPORTADO,01/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-01,2014,7
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,02/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-02,2014,7
SANTANDER,BUCARAMANGA,68001000,NO REPORTADO,02/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-07-02,2014,7
SANTANDER,GIRÓN,68307000,NO REPORTADO,02/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-07-02,2014,7
TOLIMA,NATAGAIMA,73483000,NO REPORTADO,02/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2014-07-02,2014,7
ARAUCA,ARAUCA,81001000,NO REPORTADO,03/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-07-03,2014,7
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,04/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-04,2014,7
ATLÁNTICO,POLONUEVO,08558000,NO REPORTADO,05/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-05,2014,7
META,FUENTE DE ORO,50287000,NO REPORTADO,05/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-05,2014,7
SANTANDER,SAN GIL,68679017,NO REPORTADO,05/07/2014,MASCULINO,ADULTOS,2,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-05,2014,7
BOYACÁ,EL COCUY,15244000,NO REPORTADO,06/07/2014,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-07-06,2014,7
META,VILLAVICENCIO,50001000,NO REPORTADO,06/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-06,2014,7
NORTE DE SANTANDER,OCAÑA,54498000,NO REPORTADO,06/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-06,2014,7
VALLE,TULUÁ,76834001,NO REPORTADO,06/07/2014,FEMENINO,ADOLESCENTES,2,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-07-06,2014,7
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,07/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-07,2014,7
CALDAS,CHINCHINÁ,17174000,NO REPORTADO,07/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-07,2014,7
META,VILLAVICENCIO,50001000,NO REPORTADO,07/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-07,2014,7
NORTE DE SANTANDER,LOS PATIOS,54405000,NO REPORTADO,07/07/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-07-07,2014,7
SANTANDER,SAN GIL,68679000,NO REPORTADO,07/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-07,2014,7
VALLE,CALI,76001000,NO REPORTADO,08/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-07-08,2014,7
META,VILLAVICENCIO,50001000,NO REPORTADO,09/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-09,2014,7
NORTE DE SANTANDER,OCAÑA,54498000,NO REPORTADO,09/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2014-07-09,2014,7
RISARALDA,PEREIRA,66001000,NO REPORTADO,09/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-07-09,2014,7
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,10/07/2014,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-10,2014,7
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,10/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2014-07-10,2014,7
HUILA,GARZÓN,41298000,NO REPORTADO,10/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-10,2014,7
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,11/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-11,2014,7
QUINDÍO,ARMENIA,63001000,NO REPORTADO,11/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-11,2014,7
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,11/07/2014,FEMENINO,MENORES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2014-07-11,2014,7
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,12/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-07-12,2014,7
SANTANDER,GIRÓN,68307000,NO REPORTADO,12/07/2014,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-07-12,2014,7
SANTANDER,LA BELLEZA,68377000,NO REPORTADO,12/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2014-07-12,2014,7
META,ACACÍAS,50006000,NO REPORTADO,13/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-07-13,2014,7
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,14/07/2014,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2014-07-14,2014,7
ANTIOQUIA,URRAO,05847000,NO REPORTADO,15/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2014-07-15,2014,7
NORTE DE SANTANDER,OCAÑA,54498000,NO REPORTADO,15/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2014-07-15,2014,7
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,15/07/2014,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2014-07-15,2014,7
