departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,cantidad,delito,fecha,tipo
VALLE,Buenaventura,76109000,NO REPORTADO,05/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,10/05/2012,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-10-05,denuncia
BOYACÁ,Aquitania,15047000,NO REPORTADO,05/07/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,12/06/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-06,denuncia
BOYACÁ,Samacá,15646000,NO REPORTADO,06/07/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-06-07,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,10/08/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-10-08,denuncia
ANTIOQUIA,Turbo,5837000,NO REPORTADO,10/07/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,2012-10-07,denuncia
ATLÁNTICO,Baranoa,8078000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-01,denuncia
QUINDÍO,Circasia,63190000,NO REPORTADO,06/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-03,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,05/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-03,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,08/07/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-08-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,10/07/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2012,MASCULINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-06,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/04/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-04,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,04/08/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-04-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,03/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,05/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,02/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,08/08/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-08-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,05/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-05-08,denuncia
VALLE,Cartago,76147000,NO REPORTADO,02/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2012-02-08,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,12/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-03,denuncia
QUINDÍO,Filandia,63272000,NO REPORTADO,02/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-02,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,10/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-03,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,07/04/2012,FEMENINO,ADULTOS,1,ARTÍCULO 216. INDUCCIÓN A LA PROSTITUCIÓN (CIRCUNSTANCIAS AGRAVACIÓN),2012-07-04,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-01-06,denuncia
HUILA,Garzón,41298000,NO REPORTADO,09/11/2011,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2011-09-11,denuncia
QUINDÍO,Circasia,63190000,NO REPORTADO,04/01/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-01,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,04/01/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-01,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,05/01/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-05-01,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,10/01/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-01,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,12/01/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-01,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,07/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-07-02,denuncia
QUINDÍO,Salento,63690000,NO REPORTADO,02/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-02,denuncia
QUINDÍO,La Tebaida,63401000,NO REPORTADO,12/06/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-06,denuncia
QUINDÍO,Quimbaya,63594000,NO REPORTADO,12/06/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-06,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,12/06/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-06,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,06/06/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-06,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,04/06/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-06,denuncia
VALLE,Buenaventura,76109000,NO REPORTADO,01/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-08,denuncia
ANTIOQUIA,Marinilla,5440000,NO REPORTADO,07/09/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-07-09,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,12/06/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-12-06,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,05/08/2012,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-05-08,denuncia
SUCRE,Sincelejo (CT),70001000,NO REPORTADO,04/09/2012,FEMENINO,MENORES,1,ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,2012-04-09,denuncia
SUCRE,Sincelejo (CT),70001000,NO REPORTADO,07/09/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-07-09,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,11/04/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-11-04,denuncia
QUINDÍO,Génova,63302000,NO REPORTADO,04/04/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-04-04,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,03/04/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-04,denuncia
QUINDÍO,Salento,63690000,NO REPORTADO,02/04/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-04,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,01/05/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-05,denuncia
QUINDÍO,Circasia,63190000,NO REPORTADO,12/01/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-01,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,05/09/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,2012-05-09,denuncia
CUNDINAMARCA,Chía,25175000,NO REPORTADO,09/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2012-09-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,08/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-08-02,denuncia
NARIÑO,Ipiales,52356000,NO REPORTADO,05/11/2011,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2011-05-11,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,04/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-04-09,denuncia
QUINDÍO,Quimbaya,63594000,NO REPORTADO,01/07/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-07,denuncia
QUINDÍO,La Tebaida,63401000,NO REPORTADO,10/07/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-07,denuncia
CALDAS,Salamina,17653000,NO REPORTADO,05/06/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-05-06,denuncia
QUINDÍO,Calarca,63130000,NO REPORTADO,08/05/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-08-05,denuncia
QUINDÍO,La Tebaida,63401000,NO REPORTADO,04/05/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-04-05,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,08/07/2012,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-08-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-06,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-01-06,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,02/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,12/08/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-08,denuncia
ATLÁNTICO,Soledad,8758000,NO REPORTADO,01/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-01-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,11/01/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-11-01,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/07/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-01-07,denuncia
VALLE,Roldanillo,76622000,NO REPORTADO,08/09/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-08-09,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,05/08/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-05-08,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,12/05/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-05,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,10/07/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-07,denuncia
QUINDÍO,Armenia (CT),63001005,NO REPORTADO,06/09/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-09,denuncia
QUINDÍO,Buenavista,63111000,NO REPORTADO,09/07/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-09-07,denuncia
ANTIOQUIA,Apartadó,5045000,NO REPORTADO,11/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-11-09,denuncia
TOLIMA,Melgar,73449000,NO REPORTADO,09/09/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-09-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-01-06,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-01-03,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,12/10/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-12-10,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,05/02/2012,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-05-02,denuncia
VALLE,Yumbo,76892000,NO REPORTADO,03/05/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-05,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,01/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-01-09,denuncia
VALLE,Sevilla,76736000,NO REPORTADO,12/09/2012,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-12-09,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,10/09/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-09,denuncia
HUILA,Palermo,41524000,NO REPORTADO,12/08/2012,FEMENINO,MENORES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-12-08,denuncia
CAQUETÁ,Puerto Rico,18592000,NO REPORTADO,08/03/2012,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-08-03,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,07/10/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-07-10,denuncia
GUAJIRA,Maicao,44430000,NO REPORTADO,09/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-09-09,denuncia
BOYACÁ,Tunja (CT),15001000,NO REPORTADO,01/09/2012,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2012-01-09,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,01/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-01-01,denuncia
CUNDINAMARCA,Pacho,25513000,NO REPORTADO,08/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-08-08,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,08/09/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-08-09,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,10/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-10-02,denuncia
PUTUMAYO,Mocoa (CT),86001000,NO REPORTADO,02/08/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,11/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-11-03,denuncia
VALLE,Bolívar,76100000,NO REPORTADO,09/09/2012,FEMENINO,MENORES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-09-09,denuncia
HUILA,Neiva (CT),41001000,NO REPORTADO,10/09/2012,FEMENINO,MENORES,1,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,2012-10-09,denuncia
MAGDALENA,Santa Marta (CT),47001000,NO REPORTADO,05/10/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-05-10,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,06/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-03,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,01/05/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-01-05,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,01/05/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-01-05,denuncia
CALDAS,Manizales (CT),17001000,NO REPORTADO,06/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-06-08,denuncia
CAQUETÁ,Milán,18460000,NO REPORTADO,09/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-09-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,05/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-05-09,denuncia
NORTE DE SANTANDER,Cúcuta (CT),54001000,NO REPORTADO,06/05/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-05,denuncia
VALLE,Obando,76497000,NO REPORTADO,01/08/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-01-08,denuncia
PUTUMAYO,Mocoa (CT),86001000,NO REPORTADO,06/10/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-06-10,denuncia
VALLE,Riofrío,76616000,NO REPORTADO,09/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-09-03,denuncia
BOYACÁ,Chitaraque,15185000,NO REPORTADO,02/09/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-09,denuncia
VALLE,Tuluá,76834000,NO REPORTADO,08/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-08-03,denuncia
VALLE,Sevilla,76736000,NO REPORTADO,10/10/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-10-10,denuncia
NORTE DE SANTANDER,Cúcuta (CT),54001000,NO REPORTADO,11/01/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-11-01,denuncia
HUILA,Garzón,41298000,NO REPORTADO,11/01/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-11-01,denuncia
ANTIOQUIA,Envigado,5266000,NO REPORTADO,01/12/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-01-12,denuncia
HUILA,Aipe,41016000,NO REPORTADO,04/07/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-04-07,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,10/12/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-10-12,denuncia
ARAUCA,Saravena,81736000,NO REPORTADO,06/10/2012,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-06-10,denuncia
CALDAS,Manizales (CT),17001000,NO REPORTADO,02/11/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-11,denuncia
NORTE DE SANTANDER,Cúcuta (CT),54001000,NO REPORTADO,12/12/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-12-12,denuncia
META,San Martín,50689000,NO REPORTADO,07/12/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-07-12,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,06/10/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-06-10,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,12/05/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-12-05,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,03/03/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-03-03,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,07/05/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-07-05,denuncia
CALDAS,Anserma,17042000,NO REPORTADO,04/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-04-02,denuncia
VALLE,Sevilla,76736000,NO REPORTADO,10/03/2012,MASCULINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-10-03,denuncia
CUNDINAMARCA,Soacha,25754000,NO REPORTADO,02/11/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-11,denuncia
CAQUETÁ,Milán,18460000,NO REPORTADO,02/12/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-12,denuncia
