departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad,fecha,tipo
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,01/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-01-01,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,03/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-03-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,05/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-05-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-11-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/03/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-11-03,hurto
SANTANDER,Floridablanca,68276000,ARMA BLANCA / CORTOPUNZANTE,12/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-12-01,hurto
TOLIMA,Espinal,73268000,ARMA BLANCA / CORTOPUNZANTE,02/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-02-01,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,01/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-12,hurto
CUNDINAMARCA,Soacha,25754000,ARMA BLANCA / CORTOPUNZANTE,05/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-05-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,04/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-04-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,02/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-02-02,hurto
HUILA,Garzón,41298000,ARMA BLANCA / CORTOPUNZANTE,01/11/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-11,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,01/12/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-12,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,08/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-08-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-04-02,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-09-02,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,03/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-03-01,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-10-01,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,09/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-09-01,hurto
CESAR,Valledupar (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,04/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-04-02,hurto
AMAZONAS,Leticia (CT),91001000,ARMA BLANCA / CORTOPUNZANTE,09/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-09-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,08/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-08-02,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,10/09/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-10-09,hurto
RISARALDA,Santa Rosa de Cabal,66682000,ARMA BLANCA / CORTOPUNZANTE,08/10/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-08-10,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,04/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-04-01,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,09/09/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-09-09,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,07/09/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-07-09,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-11-01,hurto
VALLE,Jamundí,76364000,ARMA BLANCA / CORTOPUNZANTE,02/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-02-02,hurto
BOLÍVAR,Magangué,13430000,ARMA BLANCA / CORTOPUNZANTE,03/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-03-01,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,12/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-12-02,hurto
HUILA,Pitalito,41551001,ARMA BLANCA / CORTOPUNZANTE,10/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-10-02,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,12/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-12-12,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-10-01,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,04/11/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-04-11,hurto
NORTE DE SANTANDER,Ocaña,54498000,ARMA BLANCA / CORTOPUNZANTE,02/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-02-03,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,07/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-07-02,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-11,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-11-12,hurto
CASANARE,Yopal (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,06/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-06-03,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,12/10/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2025-12-10,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,03/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-03-02,hurto
SANTANDER,Girón,68307000,ARMA BLANCA / CORTOPUNZANTE,01/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-12,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,05/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-05-03,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,12/03/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-12-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-11-12,hurto
NORTE DE SANTANDER,Cúcuta (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,04/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2025-04-12,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2025-11-12,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,11/10/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-11-10,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,12/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-12-12,hurto
HUILA,Isnos,41359000,ARMA BLANCA / CORTOPUNZANTE,06/07/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-06-07,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-08-11,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-09-11,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,05/12/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-05-12,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,02/11/2025,FEMENINO,MENORES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-02-11,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,08/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-08-01,hurto
HUILA,Timaná,41807000,ARMA BLANCA / CORTOPUNZANTE,01/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-01-12,hurto
VALLE,Jamundí,76364000,ARMA BLANCA / CORTOPUNZANTE,11/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-11-12,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,06/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-06-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,07/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-07-01,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,08/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-08-01,hurto
ANTIOQUIA,Apartadó,5045000,ARMA BLANCA / CORTOPUNZANTE,04/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-04-12,hurto
QUINDÍO,Buenavista,63111000,ARMA BLANCA / CORTOPUNZANTE,08/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-08-02,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,01/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-01-02,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,08/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-08-02,hurto
CESAR,Valledupar (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,07/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-07-02,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,11/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-11-01,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,12/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-12-01,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-10-01,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,06/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2026-06-01,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,04/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-04-01,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-11-02,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-09-02,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-10-02,hurto
TOLIMA,Ibagué (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,05/10/2025,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-05-10,hurto
META,Acacías,50006000,ARMA BLANCA / CORTOPUNZANTE,06/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-06-12,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,07/10/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-07-10,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,03/01/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-03-01,hurto
HUILA,La Plata,41396000,ARMA BLANCA / CORTOPUNZANTE,01/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-01-02,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,06/02/2026,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-06-02,hurto
BOLÍVAR,Mompós,13468000,ARMA BLANCA / CORTOPUNZANTE,08/12/2025,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2025-08-12,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,05/02/2026,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-05-02,hurto
ATLÁNTICO,Barranquilla (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,06/02/2026,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2026-06-02,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,01/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-01-03,hurto
BOLÍVAR,Cartagena (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,02/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-02-03,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,09/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-09-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,03/02/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-03-02,hurto
CESAR,Valledupar (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,07/03/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-07-03,hurto
ANTIOQUIA,Itagui,5360000,ARMA BLANCA / CORTOPUNZANTE,12/02/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-02,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,05/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-05-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,02/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-02-03,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,12/02/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-02,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,01/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-01-03,hurto
MAGDALENA,Pivijay,47551000,ARMA BLANCA / CORTOPUNZANTE,05/09/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-05-09,hurto
CHOCÓ,Quibdó (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,08/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-08-03,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,12/03/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-03,hurto
MAGDALENA,Santa Marta (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,09/02/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-09-02,hurto
PUTUMAYO,Villagarzón,86885000,ARMA BLANCA / CORTOPUNZANTE,12/07/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-12-07,hurto
CAQUETÁ,Florencia (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,11/12/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-11-12,hurto
TOLIMA,Espinal,73268000,ARMA BLANCA / CORTOPUNZANTE,12/12/2013,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-12-12,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,04/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-04-03,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,10/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-10-03,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,12/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-03,hurto
NORTE DE SANTANDER,Ocaña,54498000,ARMA BLANCA / CORTOPUNZANTE,08/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-08-03,hurto
ANTIOQUIA,Caucasia,5154000,ARMA BLANCA / CORTOPUNZANTE,10/11/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-10-11,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,05/03/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2014-05-03,hurto
GUAJIRA,Maicao,44430000,ARMA BLANCA / CORTOPUNZANTE,12/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-03,hurto
PUTUMAYO,Puerto Asís,86568000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-07-04,hurto
ANTIOQUIA,La Estrella,5380000,ARMA BLANCA / CORTOPUNZANTE,07/04/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2013-07-04,hurto
CUNDINAMARCA,Mosquera,25473000,ARMA BLANCA / CORTOPUNZANTE,03/11/2013,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2013-03-11,hurto
VALLE,Riofrío,76616000,ARMA BLANCA / CORTOPUNZANTE,10/03/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-10-03,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,12/04/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2014-12-04,hurto
SUCRE,La Unión,70400000,ARMA BLANCA / CORTOPUNZANTE,04/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-04-03,hurto
BOGOTA,Bogotá D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,12/04/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-12-04,hurto
HUILA,Pitalito,41551000,ARMA BLANCA / CORTOPUNZANTE,02/04/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-02-04,hurto
MAGDALENA,Zona Bananera,47980000,ARMA BLANCA / CORTOPUNZANTE,06/04/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-06-04,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,06/05/2014,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-06-05,hurto
CUNDINAMARCA,Fusagasugá,25290000,ARMA BLANCA / CORTOPUNZANTE,01/04/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-01-04,hurto
CAQUETÁ,Florencia (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,04/05/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-04-05,hurto
CAUCA,Miranda,19455000,ARMA BLANCA / CORTOPUNZANTE,01/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-01-03,hurto
CUNDINAMARCA,La Calera,25377000,ARMA BLANCA / CORTOPUNZANTE,05/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-05-03,hurto
PUTUMAYO,Mocoa (CT),86001000,ARMA BLANCA / CORTOPUNZANTE,04/03/2014,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-04-03,hurto
VALLE,Cali (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,03/05/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-03-05,hurto
CAUCA,Popayán (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,04/05/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-04-05,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,12/05/2015,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-12-05,hurto
META,San Martín,50689000,ARMA BLANCA / CORTOPUNZANTE,03/05/2015,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-03-05,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,07/05/2015,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-07-05,hurto
NARIÑO,Pasto (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,06/04/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-06-04,hurto
ANTIOQUIA,Medellín (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2015,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-01-05,hurto
CASANARE,Yopal (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2015,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-01-05,hurto
MAGDALENA,Aracataca,47053000,ARMA BLANCA / CORTOPUNZANTE,12/04/2015,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-12-04,hurto
SUCRE,Sincelejo (CT),70001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-01-05,hurto
HUILA,Palestina,41530001,ARMA BLANCA / CORTOPUNZANTE,06/05/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2014-06-05,hurto
SANTANDER,Floridablanca,68276000,ARMA BLANCA / CORTOPUNZANTE,01/06/2015,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-01-06,hurto
META,Villavicencio (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,11/03/2014,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2014-11-03,hurto
HUILA,Altamira,41026000,ARMA BLANCA / CORTOPUNZANTE,04/05/2015,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-04-05,hurto
ANTIOQUIA,Bello,5088000,ARMA BLANCA / CORTOPUNZANTE,11/05/2015,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-11-05,hurto
HUILA,Neiva (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,04/06/2015,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2015-04-06,hurto
