departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad,FECHA,ANO,MES
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,29/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,29/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,29/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,29/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
TOLIMA,LÍBANO,73411000,ARMA BLANCA / CORTOPUNZANTE,29/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
VALLE,LA UNIÓN,76400000,ARMA BLANCA / CORTOPUNZANTE,29/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-29,2024,3
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-03-30,2024,3
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-30,2024,3
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2024-03-30,2024,3
BOYACÁ,SOGAMOSO,15759000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-30,2024,3
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-30,2024,3
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,30/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-30,2024,3
NARIÑO,IPIALES,52356000,NO REPORTADO,30/03/2024,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-30,2024,3
ATLÁNTICO,PALMAR DE VARELA,08520000,ARMA BLANCA / CORTOPUNZANTE,31/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,31/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,31/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,31/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
NARIÑO,IPIALES,52356000,NO REPORTADO,31/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-03-31,2024,3
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,31/03/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
VALLE,YOTOCO,76890000,ARMA BLANCA / CORTOPUNZANTE,31/03/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-03-31,2024,3
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,01/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-01,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,01/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-01,2024,4
CÓRDOBA,MONTELÍBANO,23466000,ARMA BLANCA / CORTOPUNZANTE,01/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-01,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,01/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-01,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,01/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-01,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-02,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,2024,4
NARIÑO,IMUÉS,52354000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,2024,4
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,2024,4
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,02/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-02,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2024-04-03,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-03,2024,4
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-03,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-03,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,03/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-03,2024,4
NARIÑO,IPIALES,52356000,NO REPORTADO,03/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-03,2024,4
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,04/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-04,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,05/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,2024,4
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,05/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,05/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,05/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-05,2024,4
NARIÑO,CUMBAL,52227000,ARMA BLANCA / CORTOPUNZANTE,06/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-06,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,07/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-07,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,07/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-07,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,07/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-07,2024,4
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,07/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-07,2024,4
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,07/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-07,2024,4
ANTIOQUIA,BELLO,05088000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-08,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-08,2024,4
ANTIOQUIA,TURBO,05837000,NO REPORTADO,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-08,2024,4
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-08,2024,4
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,08/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-08,2024,4
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-09,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-09,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-09,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,09/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-09,2024,4
ANTIOQUIA,SAN PEDRO,05664000,ARMA BLANCA / CORTOPUNZANTE,10/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-10,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,10/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-10,2024,4
HUILA,RIVERA,41615000,ARMA BLANCA / CORTOPUNZANTE,10/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-10,2024,4
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,10/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-10,2024,4
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,10/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-10,2024,4
ANTIOQUIA,BELLO,05088000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-11,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-11,2024,4
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,05042000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-11,2024,4
ATLÁNTICO,GALAPA,08296000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-11,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-11,2024,4
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-11,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,11/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-11,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,12/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-12,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,12/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-12,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,12/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-12,2024,4
GUAJIRA,BARRANCAS,44078000,ARMA BLANCA / CORTOPUNZANTE,12/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-12,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,13/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-13,2024,4
ATLÁNTICO,GALAPA,08296000,ARMA BLANCA / CORTOPUNZANTE,13/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-13,2024,4
ATLÁNTICO,SABANALARGA,08638000,ARMA BLANCA / CORTOPUNZANTE,13/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-13,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,13/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-13,2024,4
CASANARE,VILLANUEVA,85440000,ARMA BLANCA / CORTOPUNZANTE,13/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-13,2024,4
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,14/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-14,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,16/04/2024,MASCULINO,ADOLESCENTES,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-16,2024,4
CAUCA,ALMAGUER,19022000,ARMA BLANCA / CORTOPUNZANTE,17/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-17,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,17/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-17,2024,4
CHOCÓ,QUIBDÓ,27001000,NO REPORTADO,17/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-17,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,17/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-17,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,17/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-17,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,18/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-18,2024,4
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,18/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-18,2024,4
CÓRDOBA,MONTERÍA,23001000,ARMA BLANCA / CORTOPUNZANTE,18/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-18,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,18/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-18,2024,4
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,19/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-19,2024,4
ANTIOQUIA,SAN LUIS,05660000,ARMA BLANCA / CORTOPUNZANTE,19/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-19,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,19/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-19,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,19/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-19,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,20/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-20,2024,4
BOLÍVAR,CICUCO,13188000,ARMA BLANCA / CORTOPUNZANTE,20/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-20,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,20/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-20,2024,4
NORTE DE SANTANDER,CÚCUTA,54001000,ARMA BLANCA / CORTOPUNZANTE,20/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-20,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,21/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
BOLÍVAR,MAGANGUÉ,13430000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2024-04-21,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,21/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-21,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,22/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-22,2024,4
NARIÑO,SANDONÁ,52683000,NO REPORTADO,22/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-22,2024,4
ATLÁNTICO,MALAMBO,08433000,ARMA BLANCA / CORTOPUNZANTE,23/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,23/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-04-23,2024,4
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,23/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
META,VILLAVICENCIO,50001000,NO REPORTADO,23/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,23/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
RISARALDA,DOSQUEBRADAS,66170000,ARMA BLANCA / CORTOPUNZANTE,23/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
SANTANDER,GIRÓN,68307000,ARMA BLANCA / CORTOPUNZANTE,23/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-23,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,24/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-24,2024,4
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,24/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-24,2024,4
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,24/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-24,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,25/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-25,2024,4
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,25/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-25,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,2,2024-04-26,2024,4
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-26,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-26,2024,4
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-26,2024,4
NARIÑO,PASTO,52001000,ARMA BLANCA / CORTOPUNZANTE,26/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-26,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,27/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-27,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,27/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-27,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,27/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-27,2024,4
ATLÁNTICO,PUERTO COLOMBIA,08573000,ARMA BLANCA / CORTOPUNZANTE,29/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-29,2024,4
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,29/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-29,2024,4
GUAJIRA,RIOHACHA,44001000,NO REPORTADO,29/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2024-04-29,2024,4
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,30/04/2024,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-30,2024,4
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,30/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-30,2024,4
SANTANDER,BARRANCABERMEJA,68081000,ARMA BLANCA / CORTOPUNZANTE,30/04/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-04-30,2024,4
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-05-01,2024,5
ATLÁNTICO,MALAMBO,08433000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-01,2024,5
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2024-05-01,2024,5
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-01,2024,5
BOLÍVAR,TURBACO,13836000,ARMA BLANCA / CORTOPUNZANTE,01/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-01,2024,5
GUAJIRA,DIBULLA,44090000,NO REPORTADO,02/05/2024,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2024-05-02,2024,5
